VNUM	LOCALE_NAME
10520	Rüzgar Týlsýmý+0	
10521	Rüzgar Týlsýmý+1	
10522	Rüzgar Týlsýmý+2	
10523	Rüzgar Týlsýmý+3	
10524	Rüzgar Týlsýmý+4	
10525	Rüzgar Týlsýmý+5	
10526	Rüzgar Týlsýmý+6	
10527	Rüzgar Týlsýmý+7	
10528	Rüzgar Týlsýmý+8	
10529	Rüzgar Týlsýmý+9	
10530	Rüzgar Týlsýmý+10	
10531	Rüzgar Týlsýmý+11	
10532	Rüzgar Týlsýmý+12	
10533	Rüzgar Týlsýmý+13	
10534	Rüzgar Týlsýmý+14	
10535	Rüzgar Týlsýmý+15	
10536	Rüzgar Týlsýmý+16	
10537	Rüzgar Týlsýmý+17	
10538	Rüzgar Týlsýmý+18	
10539	Rüzgar Týlsýmý+19	
10540	Rüzgar Týlsýmý+20	
10541	Rüzgar Týlsýmý+21	
10542	Rüzgar Týlsýmý+22	
10543	Rüzgar Týlsýmý+23	
10544	Rüzgar Týlsýmý+24	
10545	Rüzgar Týlsýmý+25	
10546	Rüzgar Týlsýmý+26	
10547	Rüzgar Týlsýmý+27	
10548	Rüzgar Týlsýmý+28	
10549	Rüzgar Týlsýmý+29	
10550	Rüzgar Týlsýmý+30	
10551	Rüzgar Týlsýmý+31	
10552	Rüzgar Týlsýmý+32	
10553	Rüzgar Týlsýmý+33	
10554	Rüzgar Týlsýmý+34	
10555	Rüzgar Týlsýmý+35	
10556	Rüzgar Týlsýmý+36	
10557	Rüzgar Týlsýmý+37	
10558	Rüzgar Týlsýmý+38	
10559	Rüzgar Týlsýmý+39	
10560	Rüzgar Týlsýmý+40	
10561	Rüzgar Týlsýmý+41	
10562	Rüzgar Týlsýmý+42	
10563	Rüzgar Týlsýmý+43	
10564	Rüzgar Týlsýmý+44	
10565	Rüzgar Týlsýmý+45	
10566	Rüzgar Týlsýmý+46	
10567	Rüzgar Týlsýmý+47	
10568	Rüzgar Týlsýmý+48	
10569	Rüzgar Týlsýmý+49	
10570	Rüzgar Týlsýmý+50	
10571	Rüzgar Týlsýmý+51	
10572	Rüzgar Týlsýmý+52	
10573	Rüzgar Týlsýmý+53	
10574	Rüzgar Týlsýmý+54	
10575	Rüzgar Týlsýmý+55	
10576	Rüzgar Týlsýmý+56	
10577	Rüzgar Týlsýmý+57	
10578	Rüzgar Týlsýmý+58	
10579	Rüzgar Týlsýmý+59	
10580	Rüzgar Týlsýmý+60	
10581	Rüzgar Týlsýmý+61	
10582	Rüzgar Týlsýmý+62	
10583	Rüzgar Týlsýmý+63	
10584	Rüzgar Týlsýmý+64	
10585	Rüzgar Týlsýmý+65	
10586	Rüzgar Týlsýmý+66	
10587	Rüzgar Týlsýmý+67	
10588	Rüzgar Týlsýmý+68	
10589	Rüzgar Týlsýmý+69	
10590	Rüzgar Týlsýmý+70	
10591	Rüzgar Týlsýmý+71	
10592	Rüzgar Týlsýmý+72	
10593	Rüzgar Týlsýmý+73	
10594	Rüzgar Týlsýmý+74	
10595	Rüzgar Týlsýmý+75	
10596	Rüzgar Týlsýmý+76	
10597	Rüzgar Týlsýmý+77	
10598	Rüzgar Týlsýmý+78	
10599	Rüzgar Týlsýmý+79	
10600	Rüzgar Týlsýmý+80	
10601	Rüzgar Týlsýmý+81	
10602	Rüzgar Týlsýmý+82	
10603	Rüzgar Týlsýmý+83	
10604	Rüzgar Týlsýmý+84	
10605	Rüzgar Týlsýmý+85	
10606	Rüzgar Týlsýmý+86	
10607	Rüzgar Týlsýmý+87	
10608	Rüzgar Týlsýmý+88	
10609	Rüzgar Týlsýmý+89	
10610	Rüzgar Týlsýmý+90	
10611	Rüzgar Týlsýmý+91	
10612	Rüzgar Týlsýmý+92	
10613	Rüzgar Týlsýmý+93	
10614	Rüzgar Týlsýmý+94	
10615	Rüzgar Týlsýmý+95	
10616	Rüzgar Týlsýmý+96	
10617	Rüzgar Týlsýmý+97	
10618	Rüzgar Týlsýmý+98	
10619	Rüzgar Týlsýmý+99	
10620	Rüzgar Týlsýmý+100	
10621	Rüzgar Týlsýmý+101	
10622	Rüzgar Týlsýmý+102	
10623	Rüzgar Týlsýmý+103	
10624	Rüzgar Týlsýmý+104	
10625	Rüzgar Týlsýmý+105	
10626	Rüzgar Týlsýmý+106	
10627	Rüzgar Týlsýmý+107	
10628	Rüzgar Týlsýmý+108	
10629	Rüzgar Týlsýmý+109	
10630	Rüzgar Týlsýmý+110	
10631	Rüzgar Týlsýmý+111	
10632	Rüzgar Týlsýmý+112	
10633	Rüzgar Týlsýmý+113	
10634	Rüzgar Týlsýmý+114	
10635	Rüzgar Týlsýmý+115	
10636	Rüzgar Týlsýmý+116	
10637	Rüzgar Týlsýmý+117	
10638	Rüzgar Týlsýmý+118	
10639	Rüzgar Týlsýmý+119	
10640	Rüzgar Týlsýmý+120	
10641	Rüzgar Týlsýmý+121	
10642	Rüzgar Týlsýmý+122	
10643	Rüzgar Týlsýmý+123	
10644	Rüzgar Týlsýmý+124	
10645	Rüzgar Týlsýmý+125	
10646	Rüzgar Týlsýmý+126	
10647	Rüzgar Týlsýmý+127	
10648	Rüzgar Týlsýmý+128	
10649	Rüzgar Týlsýmý+129	
10650	Rüzgar Týlsýmý+130	
10651	Rüzgar Týlsýmý+131	
10652	Rüzgar Týlsýmý+132	
10653	Rüzgar Týlsýmý+133	
10654	Rüzgar Týlsýmý+134	
10655	Rüzgar Týlsýmý+135	
10656	Rüzgar Týlsýmý+136	
10657	Rüzgar Týlsýmý+137	
10658	Rüzgar Týlsýmý+138	
10659	Rüzgar Týlsýmý+139	
10660	Rüzgar Týlsýmý+140	
10661	Rüzgar Týlsýmý+141	
10662	Rüzgar Týlsýmý+142	
10663	Rüzgar Týlsýmý+143	
10664	Rüzgar Týlsýmý+144	
10665	Rüzgar Týlsýmý+145	
10666	Rüzgar Týlsýmý+146	
10667	Rüzgar Týlsýmý+147	
10668	Rüzgar Týlsýmý+148	
10669	Rüzgar Týlsýmý+149	
10670	Rüzgar Týlsýmý+150	
10671	Rüzgar Týlsýmý+151	
10672	Rüzgar Týlsýmý+152	
10673	Rüzgar Týlsýmý+153	
10674	Rüzgar Týlsýmý+154	
10675	Rüzgar Týlsýmý+155	
10676	Rüzgar Týlsýmý+156	
10677	Rüzgar Týlsýmý+157	
10678	Rüzgar Týlsýmý+158	
10679	Rüzgar Týlsýmý+159	
10680	Rüzgar Týlsýmý+160	
10681	Rüzgar Týlsýmý+161	
10682	Rüzgar Týlsýmý+162	
10683	Rüzgar Týlsýmý+163	
10684	Rüzgar Týlsýmý+164	
10685	Rüzgar Týlsýmý+165	
10686	Rüzgar Týlsýmý+166	
10687	Rüzgar Týlsýmý+167	
10688	Rüzgar Týlsýmý+168	
10689	Rüzgar Týlsýmý+169	
10690	Rüzgar Týlsýmý+170	
10691	Rüzgar Týlsýmý+171	
10692	Rüzgar Týlsýmý+172	
10693	Rüzgar Týlsýmý+173	
10694	Rüzgar Týlsýmý+174	
10695	Rüzgar Týlsýmý+175	
10696	Rüzgar Týlsýmý+176	
10697	Rüzgar Týlsýmý+177	
10698	Rüzgar Týlsýmý+178	
10699	Rüzgar Týlsýmý+179	
10700	Rüzgar Týlsýmý+180	
10701	Rüzgar Týlsýmý+181	
10702	Rüzgar Týlsýmý+182	
10703	Rüzgar Týlsýmý+183	
10704	Rüzgar Týlsýmý+184	
10705	Rüzgar Týlsýmý+185	
10706	Rüzgar Týlsýmý+186	
10707	Rüzgar Týlsýmý+187	
10708	Rüzgar Týlsýmý+188	
10709	Rüzgar Týlsýmý+189	
10710	Rüzgar Týlsýmý+190	
10711	Rüzgar Týlsýmý+191	
10712	Rüzgar Týlsýmý+192	
10713	Rüzgar Týlsýmý+193	
10714	Rüzgar Týlsýmý+194	
10715	Rüzgar Týlsýmý+195	
10716	Rüzgar Týlsýmý+196	
10717	Rüzgar Týlsýmý+197	
10718	Rüzgar Týlsýmý+198	
10719	Rüzgar Týlsýmý+199	
10720	Rüzgar Týlsýmý+200	
10750	Þimþek Týlsýmý+0	
10751	Þimþek Týlsýmý+1	
10752	Þimþek Týlsýmý+2	
10753	Þimþek Týlsýmý+3	
10754	Þimþek Týlsýmý+4	
10755	Þimþek Týlsýmý+5	
10756	Þimþek Týlsýmý+6	
10757	Þimþek Týlsýmý+7	
10758	Þimþek Týlsýmý+8	
10759	Þimþek Týlsýmý+9	
10760	Þimþek Týlsýmý+10	
10761	Þimþek Týlsýmý+11	
10762	Þimþek Týlsýmý+12	
10763	Þimþek Týlsýmý+13	
10764	Þimþek Týlsýmý+14	
10765	Þimþek Týlsýmý+15	
10766	Þimþek Týlsýmý+16	
10767	Þimþek Týlsýmý+17	
10768	Þimþek Týlsýmý+18	
10769	Þimþek Týlsýmý+19	
10770	Þimþek Týlsýmý+20	
10771	Þimþek Týlsýmý+21	
10772	Þimþek Týlsýmý+22	
10773	Þimþek Týlsýmý+23	
10774	Þimþek Týlsýmý+24	
10775	Þimþek Týlsýmý+25	
10776	Þimþek Týlsýmý+26	
10777	Þimþek Týlsýmý+27	
10778	Þimþek Týlsýmý+28	
10779	Þimþek Týlsýmý+29	
10780	Þimþek Týlsýmý+30	
10781	Þimþek Týlsýmý+31	
10782	Þimþek Týlsýmý+32	
10783	Þimþek Týlsýmý+33	
10784	Þimþek Týlsýmý+34	
10785	Þimþek Týlsýmý+35	
10786	Þimþek Týlsýmý+36	
10787	Þimþek Týlsýmý+37	
10788	Þimþek Týlsýmý+38	
10789	Þimþek Týlsýmý+39	
10790	Þimþek Týlsýmý+40	
10791	Þimþek Týlsýmý+41	
10792	Þimþek Týlsýmý+42	
10793	Þimþek Týlsýmý+43	
10794	Þimþek Týlsýmý+44	
10795	Þimþek Týlsýmý+45	
10796	Þimþek Týlsýmý+46	
10797	Þimþek Týlsýmý+47	
10798	Þimþek Týlsýmý+48	
10799	Þimþek Týlsýmý+49	
10800	Þimþek Týlsýmý+50	
10801	Þimþek Týlsýmý+51	
10802	Þimþek Týlsýmý+52	
10803	Þimþek Týlsýmý+53	
10804	Þimþek Týlsýmý+54	
10805	Þimþek Týlsýmý+55	
10806	Þimþek Týlsýmý+56	
10807	Þimþek Týlsýmý+57	
10808	Þimþek Týlsýmý+58	
10809	Þimþek Týlsýmý+59	
10810	Þimþek Týlsýmý+60	
10811	Þimþek Týlsýmý+61	
10812	Þimþek Týlsýmý+62	
10813	Þimþek Týlsýmý+63	
10814	Þimþek Týlsýmý+64	
10815	Þimþek Týlsýmý+65	
10816	Þimþek Týlsýmý+66	
10817	Þimþek Týlsýmý+67	
10818	Þimþek Týlsýmý+68	
10819	Þimþek Týlsýmý+69	
10820	Þimþek Týlsýmý+70	
10821	Þimþek Týlsýmý+71	
10822	Þimþek Týlsýmý+72	
10823	Þimþek Týlsýmý+73	
10824	Þimþek Týlsýmý+74	
10825	Þimþek Týlsýmý+75	
10826	Þimþek Týlsýmý+76	
10827	Þimþek Týlsýmý+77	
10828	Þimþek Týlsýmý+78	
10829	Þimþek Týlsýmý+79	
10830	Þimþek Týlsýmý+80	
10831	Þimþek Týlsýmý+81	
10832	Þimþek Týlsýmý+82	
10833	Þimþek Týlsýmý+83	
10834	Þimþek Týlsýmý+84	
10835	Þimþek Týlsýmý+85	
10836	Þimþek Týlsýmý+86	
10837	Þimþek Týlsýmý+87	
10838	Þimþek Týlsýmý+88	
10839	Þimþek Týlsýmý+89	
10840	Þimþek Týlsýmý+90	
10841	Þimþek Týlsýmý+91	
10842	Þimþek Týlsýmý+92	
10843	Þimþek Týlsýmý+93	
10844	Þimþek Týlsýmý+94	
10845	Þimþek Týlsýmý+95	
10846	Þimþek Týlsýmý+96	
10847	Þimþek Týlsýmý+97	
10848	Þimþek Týlsýmý+98	
10849	Þimþek Týlsýmý+99	
10850	Þimþek Týlsýmý+100	
10851	Þimþek Týlsýmý+101	
10852	Þimþek Týlsýmý+102	
10853	Þimþek Týlsýmý+103	
10854	Þimþek Týlsýmý+104	
10855	Þimþek Týlsýmý+105	
10856	Þimþek Týlsýmý+106	
10857	Þimþek Týlsýmý+107	
10858	Þimþek Týlsýmý+108	
10859	Þimþek Týlsýmý+109	
10860	Þimþek Týlsýmý+110	
10861	Þimþek Týlsýmý+111	
10862	Þimþek Týlsýmý+112	
10863	Þimþek Týlsýmý+113	
10864	Þimþek Týlsýmý+114	
10865	Þimþek Týlsýmý+115	
10866	Þimþek Týlsýmý+116	
10867	Þimþek Týlsýmý+117	
10868	Þimþek Týlsýmý+118	
10869	Þimþek Týlsýmý+119	
10870	Þimþek Týlsýmý+120	
10871	Þimþek Týlsýmý+121	
10872	Þimþek Týlsýmý+122	
10873	Þimþek Týlsýmý+123	
10874	Þimþek Týlsýmý+124	
10875	Þimþek Týlsýmý+125	
10876	Þimþek Týlsýmý+126	
10877	Þimþek Týlsýmý+127	
10878	Þimþek Týlsýmý+128	
10879	Þimþek Týlsýmý+129	
10880	Þimþek Týlsýmý+130	
10881	Þimþek Týlsýmý+131	
10882	Þimþek Týlsýmý+132	
10883	Þimþek Týlsýmý+133	
10884	Þimþek Týlsýmý+134	
10885	Þimþek Týlsýmý+135	
10886	Þimþek Týlsýmý+136	
10887	Þimþek Týlsýmý+137	
10888	Þimþek Týlsýmý+138	
10889	Þimþek Týlsýmý+139	
10890	Þimþek Týlsýmý+140	
10891	Þimþek Týlsýmý+141	
10892	Þimþek Týlsýmý+142	
10893	Þimþek Týlsýmý+143	
10894	Þimþek Týlsýmý+144	
10895	Þimþek Týlsýmý+145	
10896	Þimþek Týlsýmý+146	
10897	Þimþek Týlsýmý+147	
10898	Þimþek Týlsýmý+148	
10899	Þimþek Týlsýmý+149	
10900	Þimþek Týlsýmý+150	
10901	Þimþek Týlsýmý+151	
10902	Þimþek Týlsýmý+152	
10903	Þimþek Týlsýmý+153	
10904	Þimþek Týlsýmý+154	
10905	Þimþek Týlsýmý+155	
10906	Þimþek Týlsýmý+156	
10907	Þimþek Týlsýmý+157	
10908	Þimþek Týlsýmý+158	
10909	Þimþek Týlsýmý+159	
10910	Þimþek Týlsýmý+160	
10911	Þimþek Týlsýmý+161	
10912	Þimþek Týlsýmý+162	
10913	Þimþek Týlsýmý+163	
10914	Þimþek Týlsýmý+164	
10915	Þimþek Týlsýmý+165	
10916	Þimþek Týlsýmý+166	
10917	Þimþek Týlsýmý+167	
10918	Þimþek Týlsýmý+168	
10919	Þimþek Týlsýmý+169	
10920	Þimþek Týlsýmý+170	
10921	Þimþek Týlsýmý+171	
10922	Þimþek Týlsýmý+172	
10923	Þimþek Týlsýmý+173	
10924	Þimþek Týlsýmý+174	
10925	Þimþek Týlsýmý+175	
10926	Þimþek Týlsýmý+176	
10927	Þimþek Týlsýmý+177	
10928	Þimþek Týlsýmý+178	
10929	Þimþek Týlsýmý+179	
10930	Þimþek Týlsýmý+180	
10931	Þimþek Týlsýmý+181	
10932	Þimþek Týlsýmý+182	
10933	Þimþek Týlsýmý+183	
10934	Þimþek Týlsýmý+184	
10935	Þimþek Týlsýmý+185	
10936	Þimþek Týlsýmý+186	
10937	Þimþek Týlsýmý+187	
10938	Þimþek Týlsýmý+188	
10939	Þimþek Týlsýmý+189	
10940	Þimþek Týlsýmý+190	
10941	Þimþek Týlsýmý+191	
10942	Þimþek Týlsýmý+192	
10943	Þimþek Týlsýmý+193	
10944	Þimþek Týlsýmý+194	
10945	Þimþek Týlsýmý+195	
10946	Þimþek Týlsýmý+196	
10947	Þimþek Týlsýmý+197	
10948	Þimþek Týlsýmý+198	
10949	Þimþek Týlsýmý+199	
10950	Þimþek Týlsýmý+200	
71148	Ejderin B. Diþi
56001	Düþük Seviye Y.Ý.
56002	Orta Seviye Y.Ý.
56003	Yüksek Seviye Y.Ý.
20171	Otomatik Av (Baþlangýç)
20172	Otomatik Av (14 Gün)
27125	Muharebe Ýksiri
50285	Demirden Savaþ Blg. San.
50286	Altýndan Savaþ Blg. San.
50287	Süs Taþý Paketi
50288	Alan Sandýðý 2
50289	Reenkarnasyon
50290	Ahþaptan Savaþ Blg. San.
61019	Yardýmcý Þaman (Ejderha Gücü)
61020	Yardýmcý Þaman (Ýyileþtirme)
61021	Yardýmcý Þaman (Ejderha Gücü)
61022	Yardýmcý Þaman (Ejderha Gücü)
61023	Yardýmcý Þaman (Ýyileþtirme)
50097	Bitki Torbasý
70063	Köstümü Dönüþtür
70064	Kostümü Efsunla
90060	Elmas Matkap (Silah)
90061	Yeþim Matkap (Zýrh)
90062	Yakut Matkap (Silah & Zýrh)
90063	Evrim Puaný Çantasý (150P)
90064	Evrim Puaný Çantasý (250P)
90065	Evrim Puaný Çantasý (500P)
90066	Evrim Puaný Çantasý (1250P)
72054	Bekçiler Týlsýmý
61300	Kasýlma Paketi Baþlangýç
61301	Kasýlma Paketi Ýleri Düzey
61302	Sura G. Baþlangýç Paketi
61303	Þaman G. Baþlangýç Paketi
61304	Lycan G. Baþlangýç Paketi
61305	Kýþ Paketi
61306	Paskalya Paketi
61307	Ramazan Paketi
61308	Yýlbaþý Paketi
61309	Cadýlar Bayramý Paketi
61310	Olimpiyat Paketi
61311	Seviye Paketi
61312	Usta Geliþim Paketi
61313	Efsanevi Geliþim Paketi
61314	PvM Paketi
71199	Çikolata Týlsýmý
61401	Evcil Hay. Atýþtýr. (1 Gün)
61402	Evcil Hay. Atýþtýr. (3 Gün)
61403	Evcil Hay. Atýþtýr. (7 Gün)
61404	Evcil Hay. Atýþtýr. (30 Gün)
61411	Þaman Atýþtýr. (1 Gün)
61412	Þaman Atýþtýr. (3 Gün)
61413	Þaman Atýþtýr. (7 Gün)
61414	Þaman Atýþtýr. (30 Gün)
61415	Ýnce Kumaþ (Sarý)
61416	Ýnce Kumaþ (Kýrmýzý)
61417	Ýnce Kumaþ (Yeþil)
61418	Ýnce Kumaþ (Kahverengi)
61419	Eðitim Sandýðý (Sv.1)
61420	Eðitim Sandýðý (Sv.2)
61421	Eðitim Sandýðý (Sv.3)
61422	Ýnce Kumaþ Sandýðý
61423	Biyolog Kutusu
61424	Derece Kutusu
61600	Tavþan cübbesi (mavi)
61601	Tavþan cübbesi (petrol)
61602	Tavþan elbisesi (mavi)
61603	Tavþan elbisesi (gri)
61610	Beyaz tavþan mührü
61611	Ay tavþaný mührü
71202	Nazar týlsýmý
85040	A. E. Metini Çaðýrma Kaðýdý
50928	Bronz Kral Sandýðý
50929	Gümüþ Kral Sandýðý
50930	Altýn Kral Sandýðý
25106	Balýk yapboz sandýðý
25107	Balýk yapboz sandýðý
25111	Altýn Balýk Sandýðý (K)
25112	Altýn Balýk Sandýðý (O)
25113	Altýn Balýk Sandýðý (B)
50550	Yeþil Ejder Kýyafeti(e)
50551	Yeþil Ejder Kýyafeti(k)
50552	Ejder Avcýsý Kýyafeti(e)
50553	Ejder Avcýsý Kýyafeti(k)
50554	Anka Kuþu Kýyafeti(e)
50555	Anka Kuþu Kýyafeti(k)
50556	Antik Melek Kýyafeti(e)
50557	Antik Melek Kýyafeti(k)
50558	Þeytan Avcýsý Kýyafeti(e)
50559	Þeytan Avcýsý Kýyafeti(k)
40173	Yeþil Ejder Kýlýcý+
40174	B.Yeþil Ejder Kýlýcý+
40175	Yeþil Ejder Mýzraðý+
40176	Yeþil Ejder Hançeri+
40177	Yeþil Ejder Yayý+
40178	Yeþil Ejder Çaný+
40179	Yeþil Ejder Yelpazesi+
40180	Yeþil Ejder Pençesi+
40181	Ejder Avcýsý Kýlýcý+
40182	B.Ejder Avcýsý Kýlýcý+
40183	Ejder Avcýsý Mýzraðý+
40184	Ejder Avcýsý Hançeri+
40185	Ejder Avcýsý Yayý+
40186	Ejder Avcýsý Çaný+
40187	Ejder Avcýsý Yelpazesi+
40188	Ejder Avcýsý Pençesi+
40189	Anka Kuþu Kýlýcý+
40190	B.Anka Kuþu Kýlýcý+
40191	Anka Kuþu Mýzraðý+
40192	Anka Kuþu Hançeri+
40193	Anka Kuþu Yayý+
40194	Anka Kuþu Çaný+
40195	Anka Kuþu Yelpazesi+
40196	Anka Kuþu Pençesi+
40197	Antik Melek Kýlýcý+
40198	B.Antik Melek Kýlýcý+
40199	Antik Melek Mýzraðý+
40200	Antik Melek Hançeri+
40201	Antik Melek Yayý+
40202	Antik Melek Çaný+
40203	Antik Melek Yelpazesi+
40204	Antik Melek Pençesi+
40205	Þeytan Avcýsý Kýlýcý+
40206	B.Þeytan Avcýsý Kýlýcý+
40207	Þeytan Avcýsý Mýzraðý+
40208	Þeytan Avcýsý Hançeri+
40209	Þeytan Avcýsý Yayý+
40210	Þeytan Avcýsý Çaný+
40211	Þeytan Avcýsý Yelpazesi+
40212	Þeytan Avcýsý Pençesi+
40300	Yeþil Ejder Kýlýcý+
40301	B.Yeþil Ejder Kýlýcý+
40302	Yeþil Ejder Mýzraðý+
40303	Yeþil Ejder Hançeri+
40304	Yeþil Ejder Yayý+
40305	Yeþil Ejder Çaný+
40306	Yeþil Ejder Yelpazesi+
40307	Yeþil Ejder Pençesi+
40308	Ejder Avcýsý Kýlýcý+
40309	B.Ejder Avcýsý Kýlýcý+
40310	Ejder Avcýsý Mýzraðý+
40311	Ejder Avcýsý Hançeri+
40312	Ejder Avcýsý Yayý+
40313	Ejder Avcýsý Çaný+
40314	Ejder Avcýsý Yelpazesi+
40315	Ejder Avcýsý Pençesi+
40316	Anka Kuþu Kýlýcý+
40317	B.Anka Kuþu Kýlýcý+
40318	Anka Kuþu Mýzraðý+
40319	Anka Kuþu Hançeri+
40320	Anka Kuþu Yayý+
40321	Anka Kuþu Çaný+
40322	Anka Kuþu Yelpazesi+
40323	Anka Kuþu Pençesi+
40324	Antik Melek Kýlýcý+
40325	B.Antik Melek Kýlýcý+
40326	Antik Melek Mýzraðý+
40327	Antik Melek Hançeri+
40328	Antik Melek Yayý+
40329	Antik Melek Çaný+
40330	Antik Melek Yelpazesi+
40331	Antik Melek Pençesi+
40332	Þeytan Avcýsý Kýlýcý+
40333	B.Þeytan Avcýsý Kýlýcý+
40334	Þeytan Avcýsý Mýzraðý+
40335	Þeytan Avcýsý Hançeri+
40336	Þeytan Avcýsý Yayý+
40337	Þeytan Avcýsý Çaný+
40338	Þeytan Avcýsý Yelpazesi+
40339	Þeytan Avcýsý Pençesi+
56004	Yeþil Ejder Mührü
56005	Tanrýça Mührü
56006	Usta Mührü
56007	Bilge Kedi Mührü
56008	Antaras Mührü
56009	Zýrhlý Kaplan Mührü
56010	Kanatlý Aslan Mührü
56011	Antaras Mührü
56012	Ateþ Ejderi Mührü
56013	Kara Ejder Mührü
56014	Altýn Ejder Mührü
56015	Yeþil Ejder Mührü
56016	Zýrhlý Unicorn Mührü
56017	Unicorn Mührü
56018	Renkli Unicorn Mührü
56019	Karanlýk Zýrhlý Kurt Mührü
56020	Altýn Zýrhlý Kurt Mührü
56021	Gümüþ Zýrhlý Kurt Mührü
56022	Beyaz Kahraman Atý Mührü
56023	Mavi Kahraman Atý Mührü
56024	Mor Kahraman Atý Mührü
56025	Kutup Ayýsý Mührü
56026	Boz Ayýsý Mührü
56027	Panda Mührü
56028	Ateþ Tilkisi Mührü
56029	Su Tilkisi Mührü
56030	Cehennem Kuþu Mührü
56031	Altýn Cehennem Kuþu Mührü
56032	Ölümsüz Cehennem Atý Mührü
56033	Altýn Cehennem Atý Mührü
56034	Mavi Tavus Kuþu Mührü
56035	Kýrmýzý Tavus Kuþu Mührü
56036	Kanlý Hükümdar Mührü
56037	Zümrüt Hükümdar Mührü
40130	Kesici Diþ Býçaðý
40131	Kesici Diþ Mýzraðý
40132	Kesici Diþ Hançeri
40133	Kesici Diþ Yayý
40134	Kesici Diþ Çaný
40135	Kesici Diþ Yelpazesi
40136	Kesici Diþ Pençeleri
41307	Kobra Giysisi (e)
41308	Kobra Giysisi (k)
45135	Kobra Saç Modeli (e)
45136	Kobra Saç Modeli (k)
71145	Ebedi Aþk Týlsýmý
71233	Bernie Mührü
53001	Ateþ Ankasý Mührü
45282	Magma Dehþet Baþlýðý (e)
45284	Magma Dehþet Baþlýðý (k)
41592	Magma Dehþet Zýrhý (e)
41594	Magma Dehþet Zýrhý (k)
48383	Kesici Diþ Býçaðý
48384	Kesici Diþ Mýzraðý
48385	Kesici Diþ Hançeri
48386	Kesici Diþ Yayý
48387	Kesici Diþ Çaný
48388	Kesici Diþ Yelpazesi
48389	Kesici Diþ Pençeleri
42287	Yayýncý Paketi
80060	Ölümcül Gücün Yüzüðü
80061	Mutluluk Yüzüðü
41504	Tavþan Kostümü (Beyaz)
41507	Paskalya giyimi (a.mavi)
41505	Tavþan Kostümü (Kahve)
41506	Paskalya giyimi (renkli)
45191	Tavþan Kulaðý (gri)
45193	Paskalya Baþlýk (renkli
45190	Tavþan Kulaðý (mavi)
45192	Paskalya Baþlýk (mavi)
71506	Eðitim Sandýðý
71504	Arýndýrma Sandýðý
71505	Efsunlu Sandýk
30623	Hakikat Kitabý
30624	Hakikat Ruhu
30625	Padparadscha
30626	Kyanit
30627	Tanrýlarýn Meyvesi
30628	Tanrý Çiçeði
30629	Tanrýlarýn Özütü
30630	Ejderha kanatlarý
31322	Lanetli Orman Bileti
31323	Hidra Bileti
31324	Ruhlar Maðarasý Bileti
41512	Altýn Azýdiþi Kostümü (e)
41514	Altýn Azýdiþi Kostümü (k)
45206	Altýn Azýdiþi Baþlýðý (e)
45208	Altýn Azýdiþi Baþlýðý (k)
18383	Mor Ýksir
18384	Yeþil Ýksir
18385	Ejderha Tanrý Yaþamý
18386	Ejderha Tanrý Zekasý
18387	Ejderha Tanrý Savunmasý
18388	Ejderha Tanrý Saldýrýsý
18389	Kritik Ýsabet
18390	Delici Ýsabet
61250	Efsun Nesnesi Paketi
61251	Bronz Efsun Nesnesi Sandýðý
61252	Gümüþ Efsun Nesnesi Sandýðý
61253	Altýn Efsun Nesnesi Sandýðý
61254	Platin Efsun Nesnesi Sandýðý
61255	Elmas Efsun Nesnesi Sandýðý
78700	Zafer Sancaðý
78701	Hjue Taþý
78702	Atalarýn Kitabý
78703	Ejderha Týrnaðý
78704	Jyuonun Asasý
78705	Thoorun Çekici
78706	Lanetli Taþ Parçasý
78707	Hatorun Sürahisi
78708	Atalarýn Kýlýcý
78709	Shoou Bayraðý
78710	Kýzýl Ejder Týrnaðý
78711	Kraliçenin Aynasý
78712	Deðerli Taþ Parçasý
78713	Deðerli Taþ Parçasý
78714	Deðerli Taþ Parçasý
78715	Ruhlar Maðarasý Kitabý
78716	Deðerli Taþ Parçasý
78717	Lanetli Ejderha Kalbi
78718	Deðerli Taþ Parçasý
78719	Deðerli Taþ Parçasý
78720	Deðerli Taþ Parçasý
78721	Deðerli Taþ Parçasý
78722	Deðerli Taþ Parçasý
78723	Deðerli Taþ Parçasý
78724	Deðerli Taþ Parçasý
78725	Deðerli Taþ Parçasý
78726	Efsanevi Su Taþý
78727	Lanetli Su Taþý
78728	Guuttonun Su Taþý
78729	Flatonun Su Taþý
78730	Kyanit Su Taþý
78731	Deðerli Taþ Parçasý
78732	Deðerli Taþ Parçasý
78733	Deðerli Taþ Parçasý
78734	Deðerli Taþ Parçasý
78735	Deðerli Taþ Parçasý
78736	Lanetli Orman Bitkisi
78737	Deðerli Taþ Parçasý
78738	Lanetli Ejder Kalbi
78739	Deðerli Taþ Parçasý
78740	Deðerli Taþ Parçasý
78741	Lanetli Ejder Tüyü
78742	Lanetli Ejder Sol Kanadý
78743	Lanetli Ejder Kanadý
78744	Midgard Ejderinin Sað Kanadý
78745	Deðerli Taþ Parçasý
78746	Magma Alevi Kadehi
78747	Hidra Gemi Parçasý
78748	Gemi Dümeni Parçasý
78749	Deðerli Taþ Parçasý
78750	Deðerli Taþ Parçasý
78751	Deðerli Taþ Parçasý
78752	Deðerli Taþ Parçasý
31789	Tanrýça Gözyaþý
